filename,cohort,group_id,animal_ch0,cohort_ch0,group_ch0,animal_ch1,cohort_ch1,group_ch1,animal_ch2,cohort_ch2,group_ch2,animal_ch3,cohort_ch3,group_ch3,animal_ch4,cohort_ch4,group_ch4,animal_ch5,cohort_ch5,group_ch5,animal_ch6,cohort_ch6,group_ch6,animal_ch7,cohort_ch7,group_ch7
Day 21-20231029(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 21-20231029(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 21-20231029(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 21-20231029(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 22-20231030.edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(17).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(18).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(19).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 23-20231031(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 24-20231101(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 24-20231101(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 24-20231101(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(17).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(18).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(19).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(20).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(21).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(22).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(23).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 25-20231102(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 26-20231103(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(17).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(18).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 27-20231104(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 28-20231105(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 29-20231106(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(17).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 30-20231107(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 31-20231108(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(1).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(2).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(3).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(4).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(5).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(6).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(7).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(8).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 32-20231109(9).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(10).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(11).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(12).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(13).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(14).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(15).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(16).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(17).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(18).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
Day 33+34-20231110(19).edf,batch 1,,355676,,Control,355679,,Control,355668,,SV2A,355670,,SV2A,355675,,Control,355673,,SV2A,355669,,SV2A,355677,,SV2A
